conformation_lmdb_key,source_lmdb_key,pdb_id,sequence_length,sequence_sha256,n_conformations,source_disorder_source,source_is_idp,source_disorder_fraction,evidence_tier,exact_disprot_sequence_match,disprot_ids,disprot_accessions,disorder_residues,disorder_fraction,longest_disorder_region,disorder_region_count
00000974,00000974,Q99719,369,9dcb92c5f40503f661128565246f9896baf611c384c6f8672d13c76a168b3158,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000975,00000975,O75317,370,43fc58149e814e2607038fa18403369d41fb39cf32f4d2efd71961dd70241131,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000976,00000976,Q9H999,370,d211f724098edc873310d04c52ca59daa7a509b9a976c8c35e557e5fc0fd5082,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000977,00000977,P49683,370,3b517c5524ab01e2d68fe192ea4ef0883d9f122def56d5d6640942822c02be6b,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000978,00000978,P60893,370,2484bae55b004a21a17238dfb294cc00f4b4ca6f249bdd9186e5a61be5170938,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000979,00000979,Q96H96,371,a79ae32bb040801cbfb5b5c5818dfacd436da4e55d602eade7d966b10b976860,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000980,00000980,Q9UN36,371,166a5e856f6031acb7502d92daee704c1d4f5efba7a216f93599b5558dd59226,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000981,00000981,Q96H72,371,a9d39feb1a124ad1acca13b62f51ca2c53f6c28fd0259d31e54fa2cc66e37cf1,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000982,00000982,Q68CQ7,371,9edab3e3ce53a152cd6d2de122211abe6f1d87292c88d393dc63c2adea73e48c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000983,00000983,Q99873,371,8616f3973a04b35ece6f2d6677c8175d01b4d6b9a3cfa00197f02cab3211aca0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000984,00000984,Q96IR7,371,918e5f73c96b407c5abb9845d984db15794e428d045b692290cdfe685505d935,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000985,00000985,P30518,371,74850ff3a746768b63892fb357a9655aaf2e7ed5cd149ccbc0728915128a35ba,5,folded,False,0.0,experimentally_curated_contains_idr,True,DP03690,P30518,29,0.07816711590296496,29,3
00000986,00000986,P23610,371,f6f53a5a5219007ec48e75551b596361d80819a40387e02421d9c2de0be7c7e4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000987,00000987,P50750,372,2709b182438598d2b9f146586fb2c8549857ef08c97505fddab5a0a8782aaee7,5,folded,,0.0,experimentally_curated_contains_idr,True,DP01309,P50750,72,0.1935483870967742,45,4
00000988,00000988,P26439,372,18033136f0b1562946ef34206594155695acf1088cd70ca93bc77d821a72f149,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000989,00000989,Q7L5A8,372,4b44c3e1949c7320cf46913bc8e2ac140d6a875ea7e9e855a0d4e0dd3a195482,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000990,00000990,P26992,372,00b92f4c323cd0272eac049c194c92f09dfce8008cc62a97299ce811c9441339,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000991,00000991,P09651,372,e442055eb19ec012a61b997be429d4b1a165fb5610b4e4564c3884fa8e80314d,5,ebi_mobidb_lite,True,0.24462366104125977,experimentally_curated_short_disorder,True,DP00324,P09651,42,0.11290322580645161,16,3
00000992,00000992,Q15738,373,d07f358041e5544db9bb8d1b947033d6509bb0c26d75050370ce84a13a5c45d6,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000993,00000993,Q9UJ37,374,669890192d7751a0501a48df6bf9c690533641f605d2eca50ce110d60be00eaa,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000994,00000994,P50452,374,2456d9741e1cf308c3e1c2744fa00073346f69367753f7ab7f7f2aba28979ce3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000995,00000995,Q8NBK3,374,6bafa458874ddca9fb48e28985567a783984f16d514984a9ab6c8f22a90e149d,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000996,00000996,Q96G91,374,1457cc37fe90125e3eb5fb1673cd0881ebb57ab5c80dcbeadd95da0d567fb66f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000997,00000997,Q5VZM2,374,0a18bbc5f33327b41a59d441f31c183d690272bb1c2e0c888263199ed308019b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000998,00000998,P08571,375,fda1f9067d25694b653751bb70dac02b6599238f10d69ab7e5848580bcff073e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000999,00000999,P63261,375,f46b91aa3161a0bf81062cb49b2687e721042c3b3915a1f98be05ab377c36ca7,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001000,00001000,Q11203,375,68ac2e1eb0e386d44069ec8c30fa5ca802c2dfc29cc4291b140117f9366a67c3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001001,00001001,Q99527,375,5e99a0fa68e32001c51058e911d823bca3daec4d518d720b65ecd89e44fd7f96,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001002,00001002,P36952,375,e7d10fe779d85a6779cae5bb69ee2385419a76083d6fdd89d4d3eb7a93d69171,5,folded,False,0.0,experimentally_curated_short_disorder,True,DP03304,P36952,12,0.032,12,1
00001003,00001003,Q9HBK9,375,22411a1d0f872144e817dfea8f53b7876a81053385c8738124fd6286f352d74f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001004,00001004,Q5T280,376,92184d205b2594b62a641066f5969fc4b2d12efda05ecea0a3360df401e8a0ca,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001005,00001005,P35237,376,0bc7dc2f5cf163bd57ddabb3d6eaab98ee52d87bb8fe3d68e38258795dd19950,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001006,00001006,Q9H4I3,376,072c078cbcc7ce5f5105585c1733928008d6bde06436305119f2790b2c2017e2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001007,00001007,P50453,376,5941182405e96639c6b0faccdeee7b72d773cd2ab67405bb49143592bebc6567,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001008,00001008,O43502,376,2d432f1bb00a6ae760baedcc5c0e65b336c0079c62db6020a1ae862ed8c01894,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001009,00001009,P63267,376,ad1048821ace554de11e29d757125b383a963320fc0bebde978976fd0621f82b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001010,00001010,Q8NCH0,376,4bac311d1a97e0812aa380b6b7f095798d3b52c4f57642a12011e0c5785ec0da,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001011,00001011,Q9HB07,376,f784ed71e97085f12302a54a3951fa160105d9049f999461fabe9acaf8306399,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001012,00001012,P62736,377,87bb31a34102958f7724b3bd15a1964438a7c900ce2b44fe148f8b9aa1fea007,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001013,00001013,P68032,377,bc769e8d6b33b15fb848f9506696e659721dd4bc76ae673d61f5a8152365fc55,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001014,00001014,P68133,377,8eb831723c3400a59d735ece77f54f93211769c4b758ffa5d9069f3c1ef71f2f,5,folded,,0.0,experimentally_curated_short_disorder,True,DP03099,P68135,24,0.0636604774535809,13,3
00001015,00001015,Q96CM3,377,983d66617b8dd6c00f8068f77a5338c4fca89de5a23c3c75af436cdc3d1976a0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001016,00001016,P41231,377,50141384eba3411f2fe54dbe12031ea027a1f9858b8ee87a9bc816e8d8928708,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001017,00001017,F2WK69,377,23ceaca0a375ee5883740710589375ecc1ee734352f811911fe1df766f683421,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP03021,F2WK69,77,0.20424403183023873,77,1
00001018,00001018,P49662,377,8522e2300ddc739d9b087afdd77242928c31e70e49b81bb99bdc5150fc1b9d5f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001019,00001019,Q9GZT8,377,ccc2025ca5d4ac8e53c622aa753c05cf7fc4e7db545988000857d52f1c276a66,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001020,00001020,Q6P4I2,378,18b74eaed0fe569daac03357c49b14e9d20d8a78987befa36c857202e846910c,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001021,00001021,P51991,378,1ef9164b1e625ab87e4be06b53e80e1400e333d7394891675415364c50b6e98a,5,ebi_mobidb_lite,True,0.261904776096344,prediction_only_disorder,False,,,0,0.0,0,0
00001022,00001022,P49354,379,34745a84c7f2935ee0fa50ade4058b51883ada7e857e2ba0c4a87c3b93cdaf52,5,folded,,0.0,experimentally_curated_contains_idr,True,DP00558,P49354,66,0.1741424802110818,54,2
00001023,00001023,P78508,379,e594116ab1dc81ec5225be1a1692328bb6ce8a17f19f00a9137ab53d7b773864,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001024,00001024,P07902,379,10643db1da4d21bc185672925b4ee0bd22609a49f22263ee12d05ff09f7e9c82,5,folded,,0.0,experimentally_curated_contains_idr,True,DP03845,P07902,49,0.12928759894459102,21,3
00001025,00001025,Q86WV6,379,8d1fc91f90056f7fc4e638d2dbf7cd73c12e30e4e9cb97c76cac1d5b308643ed,5,folded,,0.0,experimentally_curated_contains_idr,True,DP01602,Q86WV6,38,0.10026385224274406,38,3
00001026,00001026,Q9H300,379,2c000ffa2c8d1956ed79e44f384eda116a06e772cc1ae3c4f56fc1a75bee0595,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001027,00001027,P27361,379,ea70f94ced8c73b71298700f937023c6fc660ef5e672a6c07738c08930a7925e,5,folded,,0.0,experimentally_curated_contains_idr,True,DP03497,P27361,23,0.06068601583113457,23,1
00001028,00001028,P41221,380,0a57ca60e95802846be9713727f56860a77bc7f2e7bd965a0d9c02cc2743046b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001029,00001029,P01100,380,908a688d4ee48e4069571a607c93ca51af1e0b24707c5e542f0392f01a44229b,5,ebi_mobidb_lite,True,0.12368421256542206,experimentally_curated_partially_disordered,True,DP00078,P01100,165,0.4342105263157895,165,3
00001030,00001030,P41145,380,945340616bafd8d32b4cdb5a4f6a1f13ee9de829fd7daccf5f63fc94149d6b34,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001031,00001031,Q9BXN1,380,0c97cb6c6d7ccef20d758c7acf9a12abfb4990798a8491ed8a46a8c1d98a24f9,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001032,00001032,P00156,380,2418f2e64d6a4d2148802c8eae64d9da6757e8ad157a03f55a047249148b1756,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001033,00001033,Q8NFH3,380,77babc2e273997647a572907996a1022981e9a05d4c357c344d2a040130e3d6d,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001034,00001034,P35414,380,7c44a5c602ed3747f888e66d3e0d1e9f5f7ad40194536c4cf2fd76611124e520,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001035,00001035,P31321,381,e461ba5414826c318b65d1a6d7c5454e38eb0ee65bb6f964dbfaa29b7d2d258c,5,folded,,0.0,experimentally_curated_contains_idr,True,DP02632,P31321,36,0.09448818897637795,23,2
00001036,00001036,Q9BYZ2,381,35d7f3da7d41e165d5f8c5d5fead6e7c11d2b65218ab5279e02364c1abfdc125,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001037,00001037,D0NBE6,381,c2b7be9a21711b95719abd8425750e8a4c07d3ed77ffe936ca25cb6f382ef0f8,5,af2_plddt_fallback,True,1.0,experimentally_curated_short_disorder,True,DP03676,D0NBE6,12,0.031496062992125984,12,1
00001038,00001038,Q03113,381,6e86dab5a812dfb447a99f9bdd8f51976cba9d3ea9d409e0aa053b241d705eae,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001039,00001039,Q9UHK6,382,a80d4c389a5665f4c973094153831fdce12ed4da3c2f2ab0bd664d28197fdbe9,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001040,00001040,Q29983,383,97c9b93e1218e34cf0bf3ab518c88acb9a32a117c20668bd8fcc1d3ba16135e4,5,folded,False,0.0,experimentally_curated_short_disorder,True,DP00670,Q29983,10,0.02610966057441253,10,2
00001041,00001041,Q8IU89,383,5ccf42af653a19b4e360cf5c5c932ff3dd9c3698f69cc10b2ff1415b7be2f28c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001042,00001042,Q9NYA1,384,1c3f6728fda6bc11484eedf59839def4b86b08a94b1d4e28b855f5da0535ce21,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001043,00001043,Q96L12,384,7cef6009ca6797f1cb7207ed0d8bf4ccbd5335ba79f74fe1305efe86ea051536,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001044,00001044,Q9HC16,384,5d55debc086b288698438a24c5deb06ffe1391a0388d8eb307d0904eb690746f,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001045,00001045,P35613,385,e4c2f484f4707a731baa61ab7f43e808c778198b657912e6500659e0a7e30308,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001046,00001046,Q01459,385,c38b86894a87755dcdde4e8df39180a33e985946a99f9181987f339aaa78beae,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001047,00001047,Q8N490,385,1e3f2744a509a423995eb613904c9f35be62dc49030351da8e8242ea145d1028,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001048,00001048,O43837,385,0f98e992426fef9b183eb7cab2f913442f3e1dcb6e96d1ff62a62a6268dd7573,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001049,00001049,Q12824,385,f846c05b4f21309b933f90a1217d68966335d0417e58f8a9bcfdaac9033cc2c2,5,af2_plddt_fallback,True,1.0,conformational_proxy_only,False,,,0,0.0,0,0
00001050,00001050,Q86V24,386,4e83b8de9debe8a2041ac5b47fc20c8174b5928bb6f2e28f80d2ec07c6e3f432,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001051,00001051,P15309,386,3c034726488da0d983ef74707427fe347f18653c3a81156061d192a6179ac130,5,folded,,0.0,experimentally_curated_contains_idr,True,DP00628,P15309,39,0.10103626943005181,39,1
00001052,00001052,Q9UKT5,387,98e1148b581be12f07c4c903890d5a5ff4ef0474d7a037bc56975b8149c72527,5,folded,,0.0,experimentally_curated_contains_idr,True,DP01884,Q9UKT5,30,0.07751937984496124,30,1
00001053,00001053,Q16816,387,c03468fb00443a1ca0545f32b6615d6d2fbc936add9252fb95f34e917cbfc39b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001054,00001054,Q08431,387,d10e581cf79b1bc41ba9ceb248ea818d58d3b9ed39a9dd587e73f21ce9392aa4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001055,00001055,Q8NFZ8,388,b172ce5471a5727f02949ff5c28db7c4c6c8d6f3cac1b4e1a92409e5df7221e5,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001056,00001056,Q9H488,388,0e4098eb7ab459f625f0716b20db74682b2bf34e20e171d226839d9f2248d3fd,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001057,00001057,Q96PD7,388,96f95db18900307fe87032836171bce53166f8f75f463da337738ad219feeed4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001058,00001058,P29803,388,3bbc671767ff8d3f1b2ea52acfefa255676f7eca2415bc9a89a8c045e5dfa013,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001059,00001059,Q99571,388,74acc08b9ac28a6be88086257fd35c494a0d423b055dde888060c000f42e5e93,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001060,00001060,P0DJD9,388,3a4247dc6bcf564b3c5bc0559b18604c0010ce524aec741cfd1e42f56b44efff,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001061,00001061,Q8NEK8,389,47c5c0f8a597b3d4462472aafdd66558b6668b394a885ed9623669a5db72cc6b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001062,00001062,Q96DP5,389,f8ed35395533c22fcfba317a4c49dae2bd20b33b9f74ea52432f815ba15a15f8,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001063,00001063,O00744,389,a212f8566be42cdc6689e5d3471c54014752946a1697e9f21e3c5679fa0eb5d6,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001064,00001064,Q9NXC2,390,7445f5f4cd67168a905a4f5579ea33f747cac4bf37f80698ab888e5b74d35325,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001065,00001065,Q96FI4,390,7702821495fe148c06f598b84872afe5ab2995f55aea6dfec3d7412026f943bf,5,folded,False,0.0,experimentally_curated_contains_idr,True,DP01480,Q96FI4,78,0.2,78,2
00001066,00001066,Q14654,390,607eea43ecd23c2d43d7d12cc6f26edfeb0c9ab22a17b1d09c9281e301ed99c7,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001067,00001067,Q8IVS2,390,9cb270eee2ba31f326578efb06a676bbbf76e03bcd6527f28bcf67a02dbe006f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001068,00001068,P08559,390,b0ffe4f92f6d92f2efc216829abfcb64e1741674a7a601d079e1b64971f4eb7e,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001069,00001069,P48594,390,643fa1288d817ac7bffeff47a136d869915cf33b3dad9106aee8f3f4e6d86684,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001070,00001070,Q93097,391,cf0b715d42d6644a601432f0d951c189856e9cd44010a25ccc8e038faaf77aac,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001071,00001071,Q5VWP2,391,5fcff0c4d9a78dddddc06e881b334ca1eed786cd84e0da57524420eac845f932,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001072,00001072,Q9H3M7,391,ac9246474c835a4c8ca7e13300a00c802298ce3f904d296a4feb77cb10903eb9,5,folded,False,0.0,experimentally_curated_short_disorder,True,DP03075,Q9H3M7,18,0.04603580562659847,18,1
00001073,00001073,P55209,391,cb9a38252506b2fcdfc0c23288b453e9fd9deba89cc7812ec140839b83095204,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001074,00001074,P48048,391,177f175612408c3c8228b8bda7d59b8b02a9f044b776e0bb2b79700702cccac1,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001075,00001075,P68400,391,f76d4444f84e1144c3d580f7f6c2ccb02d021a741c16a909ae2a9e2bc90b32f3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001076,00001076,P51570,392,feb69b7c7de35df748b92a044b9470d33caa94eebddc10a0ebfaceff3d6827df,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001077,00001077,Q96P15,392,181a25e6b7ac06950eeac206ac105b7f465177c5727b6b9f24d288e8867037f9,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001078,00001078,Q8NBL1,392,74b1b43374bb90b3d4eab7556eb4557d2f3c3f1f4d8503df9df7beb895e0a6a6,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001079,00001079,Q9H0C8,392,9c82a0828a1f762f7b2967a372583a83850108a9c3a5c7345664df3b973f6347,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001080,00001080,P21953,392,f5cb3b8e0e3b02ef901952cbb30a49d1625174e5b85eb91cbd2ffdfb3b79497d,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001081,00001081,Q02750,393,946738194771d8903ea1de39783f6bebe496fb1b4c6d06255e560ee6678d0676,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001082,00001082,P32754,393,11e560a685bf1b104cc898e25b632bc4bd7d8e027955f2d7e663ee781abe6ae5,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001083,00001083,Q96G75,393,c19bbae778c470c7ca123f41cd7993231714b339eb7fc5f508af94b5d6f90187,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001084,00001084,Q99536,393,6b279b7986ad5efcc5fd61908164dcd3640901153a0ba2779e39e917db28b480,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001085,00001085,P04637,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,5,ebi_mobidb_lite,True,0.3409669101238251,experimentally_curated_partially_disordered,True,DP00086,P04637,148,0.37659033078880405,93,16
00001086,00001086,P51553,393,3938812fed813b489d65ecf87bd4f0b1ae212821af493b21c64cd7ed271d15f4,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001087,00001087,Q92597,394,e60fb3a5a1c9eb9cd1346cd7a533c0e72c427662cbc56d6bf46659a7639d058c,5,folded,,0.0,experimentally_curated_contains_idr,True,DP03990,Q92597,83,0.21065989847715735,83,2
00001088,00001088,O14649,394,7960e9cf1aca3a128f8499714b480e1bfa7940bba066f62f5e848bf0671233b0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001089,00001089,Q6VVB1,395,bb3a6b98daf512c278e514c68d96e48ee8016746c901272729c05f0f37bac1a5,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001090,00001090,Q9Y259,395,a3ca9d7bef7c1cb25b3a5af3236292ff78728d652260f9bfcd24820944b3cb07,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001091,00001091,Q13510,395,a8e6a640c168c50c015bcf79e74324971856b152d3afc7eea206da06c2e54181,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001092,00001092,Q92643,395,88ce26b413f76e3874b6fb23278770db59cd0fa53d17c214bc90ae649a6bc047,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001093,00001093,Q08ET2,396,92b3734c7620266aae344231199917f11a49d51e362cec8c233b1fb12d103931,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001094,00001094,P78381,396,6be96864a5ad8b13831d331aa9a99f9cfc91bddc730afad294f9913910f36929,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001095,00001095,Q13216,396,ed24eb6b13c9561ca9ff81995863384695f50894fb6d35d649c9c87b9045ce2a,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001096,00001096,P56373,397,0ade5cb5055eb17bde6b4f539f3f72f19246f20d8d5ee17be1f1cfac3fba4f44,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001097,00001097,P48595,397,4b4dc510dceb7493f8ffad53aab439502e8d78156fe6525c20366bd003327d77,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001098,00001098,P55085,397,8550c6f57259222690a536109af51f2d223ecfe3e8e5f5fe9c0ed4df2f127386,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001099,00001099,P34981,398,42b191ec434758bea3a9b51bd0f09a12a08c703efe8c8bfee85cb129c721f3d8,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001100,00001100,Q5VXI9,398,81e12bbfc1c1993ac6434deee8b40b1ebaffd0f432bd7730b77fe236abbf3a39,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001101,00001101,Q8N2K0,398,f1480bb9e83f866c00f73a741de7d7b181d194554a38409e1cb8769686a19193,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001102,00001102,Q86YH6,399,cf70a43add10a4b7d0982d3321a4e5357ca50ece4d40c10264261eb6d2ace8ea,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001103,00001103,P22760,399,183d70572e08521d907a5b754bc16a1ab1d6e98c23a0e3624d54b09a91e7a933,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001104,00001104,P49441,399,27acdbd7c8754b67ae712065be24409b9d61ec9b35a49039101edd4449c9966e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001105,00001105,P51575,399,47a7ae3585219f3b9f76da1259215e95b57cffa881962fce3ee2f6364da7dd2a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001106,00001106,P36507,400,679986c39e4cb9599dc08211bd0f7b4941586aff6eabbf20148fcc35d02c21f4,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001107,00001107,P15509,400,c1cdc3e09ee3075793320d4d95c92008fe832c5ad47fbfee6c1577021f3450eb,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001108,00001108,P35372,400,4d0c1ae8d9c6ecf5ffef01bd5a16f859dac3ae273225407783296131c695c1fd,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001109,00001109,Q9NRC8,400,34ffd0d733956315a3e7f397559509e0e49be81e544bbacc713eaf6834591d45,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001110,00001110,Q9BTV4,400,57188f2ba974ec689e5fe49477c59255dc058444d840cbfbf1a6c83663e0d1f1,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001111,00001111,Q9NQL2,400,a479413194483477cedcc21620f2fd71bb917b097dc03cbaead49553a00bb3d7,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001112,00001112,P35462,400,0c28b2bbcd26288e922995658ec906ad6b2d7c80ca8acd4f6764079f94edb811,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001113,00001113,Q96P53,400,a132f2aadf343d5f1b1353d4be9592bf6216f673301380f3a85991afa9458bb9,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001114,00001114,O60609,400,e39d40e7f64b1485626ef7152e16f92912e6bf9d7113b0d34868b9ca6d9517ae,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001115,00001115,Q6UX73,402,c5c9b7c57e192468afd761b41055e5dea0607cc13a7a70f6f4a3573dcd25a460,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001116,00001116,O14965,403,7192d652f813d4d86f957b1edb7729c8adb429515fb591d7f4c6937a9d54dec2,5,ebi_mobidb_lite,True,0.3101736903190613,experimentally_curated_contains_idr,True,DP03125,O14965,48,0.11910669975186104,21,4
00001117,00001117,Q9BUU2,404,f1a3f7cf0e5a852db4cd9b00ff7559358ada38f08c62fab089bbbb50b2d798ab,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00001118,00001118,P29466,404,beec7f48b884ff00dab1aa4e52663858ce7c00a8499385c4008b88cd8c058176,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
